Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
4868070,51,17,married,rented,no,6,13,1
6588127,76,5,single,rented,no,5,10,1
2218088,35,9,single,rented,no,5,11,1
6123115,27,16,single,rented,no,10,11,1
6814296,37,16,single,rented,no,8,11,1
1225686,65,9,single,rented,no,5,13,1
4351817,31,3,married,rented,no,3,11,1
5090745,35,5,married,rented,no,5,12,1
9250350,42,9,single,rented,no,4,10,1
4476997,27,15,single,rented,no,7,13,1
2628971,30,19,single,rented,no,7,14,1
4613553,27,13,single,owned,no,13,10,1
1360053,47,9,single,rented,no,4,11,1
3231341,47,6,married,rented,no,6,14,1
72998,51,16,single,rented,no,13,13,1
7060043,79,17,single,rented,no,13,12,1
1612818,79,10,single,rented,no,10,11,1
4620331,77,17,married,rented,no,12,12,1
2467224,35,3,single,rented,no,3,11,1
4783607,67,19,single,rented,no,7,13,1
3019045,76,12,single,rented,no,11,12,1
3188212,61,14,single,rented,no,10,12,1
3290138,36,13,single,rented,no,8,12,1
5190632,59,6,single,rented,no,6,10,1
5013716,29,17,single,rented,no,10,11,1
681915,24,16,single,rented,no,9,10,1
739809,55,4,single,rented,no,4,12,1
1330107,61,13,single,rented,no,11,12,1
601404,47,20,single,rented,no,8,10,1
2844373,28,3,single,rented,no,3,11,1
8497267,65,6,single,rented,no,6,12,1
2740967,63,5,single,rented,no,5,13,1
8293745,60,12,married,rented,no,12,10,1
5642075,53,8,single,rented,no,8,14,1
2549997,51,15,married,rented,no,13,14,1
1818040,54,1,single,rented,no,1,14,1
4002405,68,6,single,rented,no,3,13,1
9122548,58,12,single,rented,no,9,14,1
9232506,75,2,single,rented,no,2,11,1
2318739,59,4,single,rented,no,4,14,1
455805,72,0,single,rented,no,0,12,1
4145448,50,4,single,rented,no,4,12,1
2213998,78,11,single,owned,no,11,14,1
3994234,72,18,single,rented,no,4,13,1
2093984,77,9,single,rented,no,3,14,1
794175,52,1,single,rented,no,1,12,1
3350415,29,9,single,rented,no,6,12,1
3424035,24,2,single,rented,no,2,14,1
8149390,78,1,single,rented,no,1,11,1
9254969,75,7,single,rented,no,7,10,1
5842579,63,15,single,rented,no,14,13,1
2859480,30,14,single,owned,no,10,12,1
7583518,28,4,single,rented,no,4,11,1
2929735,23,14,single,rented,no,9,12,1
827855,41,15,single,rented,no,8,13,1
9153316,31,6,single,rented,no,6,12,1
2018172,73,15,single,rented,no,3,12,1
1171826,44,8,single,rented,no,8,11,1
4190150,31,4,single,rented,no,4,12,1
5737594,26,11,single,rented,no,10,12,1
915146,50,4,single,owned,no,4,13,1
5618577,52,8,single,owned,no,4,13,1
9819070,25,11,single,rented,no,6,10,1
6671351,28,14,single,rented,no,13,12,1
8753453,52,14,single,rented,no,7,11,1
5126123,41,1,single,rented,no,1,12,1
7872203,73,16,single,rented,no,11,11,1
9558008,49,1,single,rented,no,1,11,1
3154685,27,1,single,rented,no,1,12,1
670260,70,16,single,rented,no,14,14,1
1131868,46,10,single,rented,no,10,12,1
357702,76,6,single,owned,no,3,13,1
4816881,59,19,single,rented,no,11,10,1
8897257,65,12,single,rented,no,5,14,1
3580985,53,13,married,rented,no,13,14,1
8732919,54,18,single,rented,no,5,13,1
9731801,72,3,single,owned,no,3,12,1
5073397,41,9,single,rented,no,4,12,1
1621444,22,16,single,rented,no,9,11,1
7134787,63,15,single,rented,no,12,12,1
5091752,66,2,single,rented,no,2,11,1
1969104,28,9,single,rented,no,7,14,1
8878375,65,7,single,rented,no,7,14,1
8683216,21,0,married,rented,no,0,12,1
7864739,61,10,single,rented,no,5,11,1
7757947,62,5,single,rented,no,4,13,1
4940114,43,8,single,rented,no,8,10,1
5822214,26,12,single,rented,no,4,13,1
9173092,30,19,single,rented,no,9,11,1
7851638,51,9,single,rented,no,9,12,1
9181312,31,5,single,rented,no,5,13,1
8314069,31,17,single,rented,no,8,14,1
9775983,65,6,single,rented,no,6,12,1
2499018,24,15,single,rented,no,8,13,1
8342442,30,17,single,rented,no,11,10,1
4990273,58,2,single,rented,no,2,14,1
2570723,45,15,single,rented,no,6,12,1
429827,35,2,single,rented,no,2,14,1
7212880,21,17,single,rented,no,13,12,1
2474838,64,9,single,rented,no,8,10,1
1839079,43,11,married,rented,no,10,11,1
2541624,32,15,single,rented,no,3,12,1
4032575,50,8,single,rented,no,8,11,1
5305177,23,17,single,rented,no,9,11,1
2503612,25,18,single,rented,no,6,11,1
3593774,57,11,single,rented,no,11,11,1
7347926,66,7,single,rented,no,6,12,1
7932088,41,20,married,rented,no,5,11,1
7769983,61,19,single,rented,no,8,14,1
1662818,64,18,single,rented,no,9,11,1
7248241,63,12,single,rented,no,4,14,1
4697227,53,5,single,rented,no,5,13,1
7961910,45,19,married,rented,no,14,13,1
4329497,66,2,single,rented,no,2,11,1
1969474,65,12,single,rented,no,12,12,1
6733662,60,20,single,rented,no,12,11,1
8047392,61,2,single,rented,no,2,14,1
3285395,72,19,single,rented,no,13,12,1
3959820,78,9,married,rented,no,9,10,1
4536029,24,20,single,rented,no,8,14,1
2935149,66,2,single,rented,no,2,10,1
1349987,37,13,single,owned,no,8,11,1
7947428,33,17,single,rented,no,7,13,1
3612614,62,15,single,rented,no,14,14,1
3411984,31,12,single,owned,no,4,12,1
3781553,56,16,single,rented,no,11,14,1
2620497,39,6,married,norent_noown,no,4,12,1
4251239,79,2,single,rented,no,2,14,1
6045469,63,7,single,rented,no,7,10,1
3413189,60,1,single,rented,no,1,13,1
3390492,54,13,married,rented,no,10,14,1
4141656,27,20,single,rented,no,12,14,1
9055988,27,6,single,rented,no,3,10,1
7974415,42,5,single,norent_noown,no,5,13,1
8022038,33,9,single,rented,no,9,13,1
7816158,44,8,single,rented,no,8,13,1
3602416,48,3,single,rented,no,3,13,1
4316721,78,15,single,rented,no,14,12,1
3440491,67,3,single,rented,no,3,12,1
9576816,45,5,single,rented,no,5,14,1
1072440,29,15,single,rented,no,6,12,1
6891271,45,9,single,rented,no,9,10,1
6911248,32,19,single,rented,no,11,14,1
974413,35,1,single,rented,no,1,14,1
6973369,68,20,single,rented,no,11,13,1
250306,23,15,single,rented,no,10,14,1
8135531,60,10,single,owned,no,4,11,1
5124001,78,12,single,rented,no,12,10,1
6475126,48,14,single,rented,no,11,12,1
668849,74,15,single,rented,no,13,11,1
6548997,46,11,single,rented,no,4,14,1
6101291,45,0,single,rented,no,0,13,1
5874168,39,12,single,rented,no,10,14,1
8425571,73,15,single,rented,no,8,14,1
3539122,28,11,single,rented,no,4,13,1
8928667,38,15,single,rented,no,3,10,1
4544686,62,8,single,norent_noown,no,5,13,1
6088053,50,9,single,rented,no,6,12,1
9985964,28,8,married,rented,no,8,13,1
1677705,42,14,single,rented,no,13,14,1
4390992,66,9,single,rented,no,9,14,1
428454,53,18,single,rented,no,9,13,1
759604,26,18,single,rented,no,10,11,1
1906089,27,14,single,rented,no,5,13,1
8201240,37,1,single,rented,no,1,13,1
5863246,38,9,single,rented,no,7,14,1
5997509,42,1,single,rented,no,1,13,1
4091318,33,7,single,rented,no,7,11,1
8377998,65,13,single,rented,no,4,11,1
8822191,26,13,single,rented,no,3,10,1
7280359,21,11,single,rented,no,6,10,1
3218946,25,0,single,rented,no,0,11,1
3417203,53,15,single,rented,no,5,13,1
8296594,22,13,single,rented,no,13,13,1
990424,30,18,single,rented,no,13,10,1
250968,60,7,single,rented,no,4,14,1
6777059,76,8,single,rented,no,8,11,1
5118418,57,18,single,rented,no,10,13,1
6427114,71,12,single,rented,no,4,10,1
1362373,21,0,single,rented,no,0,10,1
1543486,44,7,single,rented,no,5,13,1
5143268,53,4,single,rented,no,4,11,1
460547,70,20,single,rented,no,4,12,1
235563,48,5,married,rented,no,5,11,1
7334328,60,12,single,rented,no,9,11,1
4278856,59,12,single,rented,no,4,11,1
1739039,33,19,single,rented,no,10,13,1
7895335,34,17,single,rented,no,5,11,1
3635824,56,8,single,rented,no,8,13,1
7364088,74,5,single,rented,no,5,11,1
5112961,67,5,single,rented,no,3,10,1
752752,76,3,single,rented,no,3,12,1
6414837,40,3,single,rented,no,3,14,1
8413167,60,14,single,rented,no,10,12,1
7826657,30,3,single,rented,no,3,10,1
6222541,45,19,single,norent_noown,no,11,12,1
1315106,62,5,single,rented,no,5,12,1
8189113,72,1,single,rented,no,1,12,1
7361429,58,2,single,rented,no,2,12,1
3692913,55,6,single,rented,no,6,11,1
4409735,54,2,single,rented,no,2,10,1
1771195,31,14,single,rented,no,9,13,1
7887382,37,2,single,rented,no,2,11,1
9086314,74,1,single,rented,no,1,12,1
4125869,47,19,single,rented,no,13,12,1
3864475,44,14,single,rented,no,10,11,1
4088166,40,7,single,rented,no,7,14,1
4973814,24,19,single,rented,no,6,12,1
9422918,77,11,single,rented,no,9,13,1
5563521,26,4,single,rented,no,4,13,1
743219,54,5,single,owned,no,5,12,1
3625101,28,5,single,rented,no,5,10,1
8896315,27,5,single,rented,no,5,12,1
2838734,58,14,single,rented,no,5,10,1
2020252,78,4,single,rented,no,4,10,1
1325345,66,8,single,rented,no,8,14,1
5550769,59,5,married,rented,no,5,11,1
7515439,74,6,single,rented,no,6,11,1
4621722,44,11,single,rented,no,6,14,1
2477727,63,15,single,rented,no,7,12,1
5443970,35,4,single,rented,no,4,10,1
5712077,21,0,single,rented,no,0,12,1
9148290,50,15,single,rented,no,12,10,1
8542806,31,12,married,rented,no,6,13,1
5647261,64,10,single,rented,no,10,10,1
5129206,59,8,single,rented,no,3,12,1
5639383,37,5,single,rented,no,4,12,1
9662707,31,2,single,rented,no,2,13,1
8492379,28,16,single,rented,no,14,11,1
6083984,45,15,single,rented,no,3,12,1
4937591,60,2,single,rented,no,2,13,1
1715663,54,16,single,rented,no,14,11,1
6653271,49,11,single,rented,no,11,10,1
2859501,61,16,married,rented,no,7,10,1
8997854,36,16,single,rented,no,5,10,1
2309662,64,12,single,owned,no,10,11,1
6987406,27,10,single,rented,no,8,11,1
3952093,57,7,single,rented,no,7,10,1
9655646,27,12,single,rented,no,5,10,1
3371958,23,15,single,rented,no,4,12,1
3379005,77,1,single,rented,no,1,11,1
1619598,58,18,single,rented,no,8,10,1
3212655,67,19,single,rented,no,7,14,1
4247262,62,15,married,rented,no,4,10,1
6011488,41,2,single,rented,no,2,12,1
8481916,73,0,single,rented,no,0,14,1
7475292,33,3,single,rented,no,3,10,1
4825118,52,1,single,rented,no,1,10,1
7716196,27,5,single,rented,no,5,14,1
6743958,24,15,single,rented,no,11,12,1
4570845,47,3,single,rented,no,3,14,1
9912721,57,14,single,rented,no,5,14,1
533359,50,7,single,rented,no,6,11,1
9084072,22,10,single,rented,no,4,13,1
612456,54,16,single,rented,no,9,11,1
9213176,50,13,single,rented,no,3,14,1
8098496,77,15,single,rented,no,11,10,1
5474047,34,3,single,rented,no,3,12,1
9267569,48,11,single,rented,no,11,12,1
3643652,56,2,single,rented,no,2,10,1
8750833,50,19,single,rented,no,11,11,1
5738912,76,9,married,rented,no,9,14,1
245102,36,4,single,rented,no,4,12,1
6896303,25,7,single,rented,no,7,13,1
1956633,23,13,single,rented,no,13,12,1
9109625,55,5,single,rented,no,5,10,1
7071857,24,10,married,rented,no,3,13,1
1510736,37,12,single,rented,no,5,12,1
5250888,30,10,single,rented,no,10,13,1
448021,54,11,single,rented,no,11,14,1
4016515,56,13,married,rented,no,6,13,1
8622588,45,18,single,owned,no,3,12,1
5560320,34,16,single,rented,no,8,11,1
3632655,76,18,single,rented,no,12,10,1
1789952,27,4,married,rented,no,4,11,1
3941355,71,14,married,rented,no,12,10,1
2391997,69,19,single,rented,no,6,11,1
1364478,33,2,single,rented,no,2,11,1
7428533,59,1,single,rented,no,1,12,1
4388062,28,2,single,rented,no,2,10,1
7102815,30,13,single,rented,no,13,13,1
5515243,64,12,single,rented,no,11,12,1
8557058,33,2,single,rented,no,2,14,1
4873523,22,15,single,rented,no,3,11,1
1765870,39,11,single,owned,no,11,10,1
1106260,39,8,single,owned,no,8,10,1
1005797,34,10,single,owned,no,10,10,1
3337437,67,5,single,rented,no,5,14,1
7876938,70,11,single,rented,no,3,13,1
4292910,70,2,married,owned,no,2,14,1
8378553,50,15,single,rented,no,6,13,1
8727386,46,9,single,rented,no,5,10,1
3148579,45,9,single,rented,no,9,10,1
3784689,39,7,married,rented,no,7,11,1
9103667,54,3,married,owned,no,3,12,1
4012026,72,8,single,rented,no,6,14,1
5381739,76,15,single,rented,no,9,13,1
4536163,66,18,single,rented,no,13,10,1
5379845,31,5,married,rented,no,5,12,1
5112098,77,11,single,rented,no,11,11,1
1303701,34,20,single,rented,no,3,13,1
3604122,49,3,single,norent_noown,no,3,10,1
3957826,78,13,single,rented,no,11,11,1
5067791,55,18,single,rented,no,4,10,1
423074,54,16,single,rented,no,14,11,1
7827983,59,18,single,rented,no,12,12,1
7159752,60,18,single,rented,no,3,13,1
3157162,48,11,single,rented,no,7,14,1
4609641,26,17,single,rented,no,9,10,1
7403437,77,14,single,rented,no,10,14,1
4665785,71,13,single,rented,no,3,12,1
3352999,54,16,single,rented,no,14,11,1
2575197,72,2,single,owned,no,2,14,1
7334800,75,3,single,rented,no,3,12,1
7049933,23,16,single,rented,no,5,10,1
5164517,33,17,married,rented,no,6,11,1
8658161,79,13,single,rented,no,13,10,1
926842,26,10,single,owned,no,10,12,1
4175765,79,3,single,rented,no,3,13,1
3049346,26,5,married,rented,no,3,12,1
1415711,40,5,single,rented,no,5,10,1
8076327,22,12,single,rented,no,7,11,1
3075503,32,17,single,rented,no,3,13,1
9704512,78,15,single,rented,no,11,14,1
9366699,67,8,single,rented,no,4,13,1
8437491,22,2,single,rented,no,2,14,1
3083768,34,12,single,rented,no,5,11,1
1051945,70,7,married,rented,no,7,12,1
8758130,34,20,married,rented,no,9,10,1
9265462,48,6,single,rented,no,6,10,1
3837133,32,3,single,rented,no,3,11,1
9663578,71,16,single,rented,no,11,14,1
5501513,78,11,single,rented,no,11,14,1
8748167,36,10,single,rented,no,10,14,1
5254986,48,6,single,rented,no,6,14,1
8936935,36,0,single,rented,no,0,14,1
2421029,48,13,single,rented,no,5,10,1
3524413,77,5,single,rented,no,5,11,1
1148139,27,9,single,rented,no,5,14,1
3160585,42,10,single,rented,no,8,10,1
1020861,42,17,single,rented,no,7,14,1
5922769,29,7,single,rented,no,7,11,1
6793519,57,6,single,rented,no,6,11,1
8517978,58,7,single,rented,no,4,10,1
2162609,42,0,single,rented,no,0,12,1
4435200,60,15,single,rented,no,5,10,1
4226060,49,2,single,rented,no,2,11,1
4209565,50,1,single,rented,no,1,14,1
2699320,27,1,single,rented,no,1,10,1
7716359,70,0,single,rented,no,0,12,1
9597503,47,13,single,rented,no,7,10,1
11114,73,19,single,rented,no,4,14,1
4094969,61,13,single,rented,no,4,11,1
3326988,42,7,single,rented,no,7,14,1
9331890,68,5,single,rented,no,5,14,1
5861916,48,11,single,rented,no,11,14,1
133768,50,20,single,rented,no,10,12,1
6269757,61,6,single,rented,no,6,12,1
7440752,70,10,single,rented,no,10,11,1
678684,67,1,single,rented,no,1,10,1
6597452,39,11,single,rented,no,10,13,1
156632,62,5,single,rented,no,5,10,1
4657255,28,16,single,rented,no,7,14,1
1837938,37,15,single,rented,no,10,14,1
355672,47,11,single,rented,no,11,14,1
6243139,37,18,single,rented,no,9,10,1
8434862,27,9,single,rented,no,5,11,1
9763429,73,5,single,rented,no,5,11,1
606432,39,9,single,rented,no,6,10,1
9482746,68,10,single,rented,no,6,11,1
5000063,38,17,single,rented,no,5,11,1
5768871,47,11,single,rented,no,3,14,1
9420838,48,6,single,rented,no,6,10,1
7315839,72,8,married,rented,no,8,14,1
3666346,56,12,single,rented,no,12,11,1
8832725,64,5,single,rented,no,5,11,1
9760667,63,17,single,rented,no,13,12,1
9639445,45,9,single,rented,no,9,10,1
6868118,25,16,single,rented,no,13,13,1
5554586,39,18,single,rented,no,13,13,1
9861298,59,16,single,rented,no,9,11,1
7839236,68,7,single,rented,no,7,14,1
5898669,32,9,married,rented,no,6,13,1
8005608,65,8,single,rented,no,8,12,1
6275695,66,10,single,rented,no,10,11,1
535157,50,2,married,rented,no,2,10,1
5165629,61,0,single,rented,no,0,12,1
5522159,22,6,single,rented,no,6,12,1
4428363,46,11,single,rented,no,11,10,1
7154493,28,4,single,rented,no,4,13,1
8769550,23,13,single,rented,no,9,10,1
7187813,47,2,single,rented,no,2,13,1
5644262,60,7,single,rented,no,3,11,1
4392927,41,2,single,rented,no,2,13,1
8195887,79,16,single,rented,no,14,13,1
1134496,77,3,single,rented,no,3,10,1
624985,47,11,single,rented,no,6,11,1
233888,64,1,single,rented,no,1,10,1
1312362,25,7,married,rented,no,7,13,1
9603186,43,5,single,rented,no,5,13,1
3489049,66,11,single,rented,no,11,12,1
5653642,42,3,single,rented,no,3,11,1
6862187,22,7,single,rented,no,7,12,1
4736350,38,13,single,rented,no,6,13,1
7552268,38,6,single,rented,no,5,10,1
6668221,66,20,single,rented,no,11,11,1
7743419,71,15,single,rented,no,14,14,1
9305585,69,8,single,rented,no,8,10,1
6715263,29,0,single,rented,no,0,11,1
1632386,43,20,single,rented,no,11,14,1
6325118,21,13,single,rented,no,11,12,1
2442178,34,15,married,rented,no,10,13,1
9127290,22,11,single,rented,no,3,14,1
5922261,43,6,single,rented,no,6,14,1
5468664,30,2,single,rented,no,2,14,1
6787542,22,0,single,norent_noown,no,0,12,1
8143086,22,3,single,rented,no,3,11,1
1680177,33,18,single,owned,no,6,11,1
5294136,72,15,single,rented,no,7,12,1
2429683,43,20,single,rented,no,14,11,1
7020077,63,9,single,rented,no,9,13,1
1108464,57,20,single,rented,no,7,14,1
9815414,26,5,single,rented,no,5,14,1
4445947,53,17,single,rented,no,4,14,1
1670303,35,13,married,rented,no,5,14,1
7660598,72,11,single,rented,no,11,13,1
6785181,32,11,single,rented,no,11,11,1
780090,55,9,single,norent_noown,no,9,14,1
4510338,53,17,single,rented,no,5,10,1
321358,78,17,single,rented,no,9,13,1
2653315,76,8,married,rented,no,8,12,1
7914034,23,2,single,rented,no,2,10,1
6722440,47,7,single,rented,no,7,11,1
649902,54,15,single,rented,no,8,11,1
9215066,69,11,single,rented,no,11,10,1
4432283,61,5,single,rented,no,5,10,1
7591621,41,6,single,owned,no,3,14,1
5628436,48,13,single,rented,no,10,10,1
706809,71,3,single,rented,no,3,13,1
4149976,35,15,married,owned,no,10,12,1
4824858,58,15,single,rented,no,8,11,1
1988524,50,6,single,rented,no,6,13,1
1578598,50,11,single,rented,no,11,11,1
1604428,66,20,single,rented,no,12,14,1
8079960,53,2,single,rented,no,2,10,1
5915580,68,20,single,rented,no,7,10,1
2902285,77,19,single,rented,no,11,10,1
7563306,55,15,single,rented,no,12,12,1
9368529,59,7,single,rented,no,7,10,1
1139981,60,12,single,rented,no,12,12,1
340075,45,0,single,rented,no,0,13,1
6963246,35,16,single,rented,no,14,12,1
5965932,74,3,single,rented,no,3,13,1
6120219,25,8,single,rented,no,3,13,1
2926477,78,19,single,rented,no,3,10,1
6800688,78,5,single,rented,no,5,14,1
9407809,66,3,single,rented,no,3,13,1
6002096,32,14,single,rented,no,3,13,1
4145727,27,11,single,rented,no,6,12,1
8356848,54,2,single,rented,no,2,12,1
4206929,73,8,single,rented,no,8,11,1
2024213,38,19,single,rented,no,8,14,1
5421595,45,4,single,rented,no,4,12,1
3306281,33,16,single,rented,no,8,12,1
3423478,76,9,single,rented,no,4,10,1
4112102,46,15,single,rented,no,5,13,1
7673823,63,15,married,rented,no,11,14,1
9044259,30,16,single,rented,no,3,11,1
4593497,33,15,married,rented,no,8,14,1
5186187,76,2,single,rented,no,2,12,1
3470076,44,15,single,rented,no,11,12,1
960205,66,16,single,rented,no,7,11,1
1117930,79,15,single,rented,no,9,12,1
96503,40,13,single,rented,no,3,14,1
1442794,35,20,married,rented,no,10,10,1
6875625,77,7,married,rented,no,7,11,1
5965136,36,15,single,rented,no,10,12,1
5608121,52,7,single,rented,no,7,14,1
4642438,55,13,single,rented,no,13,14,1
8419826,31,0,single,rented,no,0,14,1
3734522,47,1,single,rented,no,1,10,1
8030284,65,6,single,rented,no,6,12,1
5238806,65,3,single,rented,no,3,12,1
6794531,68,20,single,rented,no,14,10,1
7429005,69,2,married,rented,no,2,13,1
215207,32,7,married,rented,no,7,13,1
9211842,61,16,single,rented,no,11,11,1
8371842,66,15,single,owned,no,4,11,1
248099,56,9,single,rented,no,7,12,1
800194,33,5,single,rented,no,5,13,1
2157311,78,14,single,rented,no,6,12,1
7098273,67,10,single,rented,no,3,12,1
9455042,33,20,single,rented,no,10,12,1
9789626,21,20,single,rented,no,4,13,1
6064204,62,14,married,rented,no,10,10,1
7715562,55,6,married,rented,no,6,10,1
1551042,70,18,single,rented,no,13,13,1
