Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
5717,8867807,63,0,single,rented,yes,Scientist,Machilipatnam,Andhra_Pradesh,0,11,0
5718,2132506,79,11,single,owned,no,Financial_Analyst,Panihati,West_Bengal,11,13,0
5719,8739174,28,5,single,rented,no,Secretary,Dhanbad,Jharkhand,5,12,0
5720,2432816,37,4,single,rented,no,Graphic_Designer,Singrauli,Madhya_Pradesh,4,12,0
5721,9446738,55,2,single,rented,no,Design_Engineer,Mira-Bhayandar,Maharashtra,2,10,0
5722,3148837,37,17,single,rented,yes,Psychologist,Bhagalpur,Bihar,13,13,0
5723,8378891,40,10,single,rented,no,Chemical_engineer,Pali,Rajasthan,9,12,0
5724,7660598,72,11,single,rented,no,Biomedical_Engineer,Navi_Mumbai,Maharashtra,11,13,0
5725,5794794,61,19,single,rented,no,Drafter,Patiala,Punjab,13,11,0
5726,1468580,69,3,single,rented,yes,Fashion_Designer,Junagadh,Gujarat,3,12,0
5727,5331462,57,20,single,rented,yes,Artist,Mehsana,Gujarat,8,14,0
5728,4958467,76,2,single,rented,yes,Secretary,Singrauli,Madhya_Pradesh,2,11,0
5729,1576088,37,13,single,rented,yes,Chef,Tiruppur,Tamil_Nadu,7,12,0
5730,5531708,43,9,single,rented,yes,Technician,Imphal,Manipur,3,13,0
5731,8776228,37,15,single,rented,yes,Magistrate,Burhanpur,Madhya_Pradesh,14,11,1
5732,3722050,73,12,single,rented,no,Mechanical_engineer,Kolkata,West_Bengal,11,13,0
5733,9910903,26,15,single,rented,yes,Consultant,Panihati,West_Bengal,3,11,0
5734,6985683,77,13,single,rented,no,Physician,Kamarhati,West_Bengal,4,12,0
5735,6952653,40,6,single,rented,no,Fashion_Designer,Sambalpur,Odisha,6,14,0
5736,3991574,62,20,single,rented,no,Technical_writer,Jammu[16],Jammu_and_Kashmir,7,10,0
5737,7995914,71,0,single,rented,no,Petroleum_Engineer,Mangalore,Karnataka,0,10,0
5738,7455976,69,5,single,rented,yes,Fashion_Designer,Madhyamgram,West_Bengal,5,13,0
5739,1672431,45,8,single,rented,no,Drafter,Jalandhar,Punjab,8,14,0
5740,7339398,55,11,single,rented,no,Dentist,Jamalpur[36],Bihar,10,11,0
5741,2791693,72,19,single,rented,no,Financial_Analyst,Muzaffarnagar,Uttar_Pradesh,6,10,0
5742,4523349,28,2,single,rented,yes,Technical_writer,Ahmedabad,Gujarat,2,12,0
5743,8262466,46,4,single,rented,no,Chemical_engineer,Phagwara,Punjab,4,13,0
5744,5273396,30,13,single,rented,no,Physician,Proddatur,Andhra_Pradesh,4,11,0
5745,780090,55,9,single,norent_noown,no,Surveyor,Gorakhpur,Uttar_Pradesh,9,14,1
5746,3128681,59,4,single,owned,no,Drafter,Ludhiana,Punjab,4,12,0
5747,3589662,42,18,single,rented,yes,Technical_writer,Bareilly,Uttar_Pradesh,13,13,0
5748,6121261,23,15,single,rented,no,Civil_servant,Thane,Maharashtra,5,14,0
5749,5817501,61,2,single,norent_noown,no,Hotel_Manager,Gangtok,Sikkim,2,10,0
5750,9282569,77,10,single,rented,yes,Drafter,Anand,Gujarat,10,14,0
5751,4510338,53,17,single,rented,no,Biomedical_Engineer,Hospet,Karnataka,5,10,0
5752,3498735,38,3,single,rented,yes,Technician,New_Delhi,Delhi,3,14,0
5753,2703840,48,17,single,norent_noown,no,Computer_operator,Dehradun,Uttarakhand,5,14,0
5754,4804358,79,19,single,rented,no,Statistician,Bareilly,Uttar_Pradesh,13,14,0
5755,3983388,51,16,single,rented,no,Technical_writer,Hospet,Karnataka,5,14,0
5756,7922894,22,9,single,rented,yes,Computer_operator,Anantapuram[24],Andhra_Pradesh,8,11,0
5757,1853560,73,8,single,rented,no,Drafter,Sambalpur,Odisha,8,11,0
5758,8693161,53,5,married,rented,yes,Industrial_Engineer,Proddatur,Andhra_Pradesh,3,10,0
5759,3171323,21,17,single,rented,no,Industrial_Engineer,Shimla,Himachal_Pradesh,5,12,0
5760,2704782,79,6,single,rented,no,Artist,Kakinada,Andhra_Pradesh,6,14,0
5761,8190070,61,9,single,rented,yes,Mechanical_engineer,Bareilly,Uttar_Pradesh,3,12,0
5762,4131397,33,17,single,rented,yes,Lawyer,Pune,Maharashtra,13,12,0
5763,5881185,47,4,single,rented,no,Microbiologist,Satara,Maharashtra,4,13,0
5764,321358,78,17,single,rented,no,Dentist,Alwar,Rajasthan,9,13,1
5765,1625328,49,19,single,rented,yes,Firefighter,Ballia,Uttar_Pradesh,9,12,0
5766,5902944,26,4,single,rented,no,Computer_hardware_engineer,Gangtok,Sikkim,4,14,0
5767,2341206,68,11,single,owned,no,Surveyor,Indore,Madhya_Pradesh,11,12,0
5768,2653315,76,8,married,rented,no,Secretary,Vasai-Virar,Maharashtra,8,12,0
5769,8698268,46,19,single,rented,yes,Computer_operator,Morbi,Gujarat,6,12,1
5770,7497401,79,15,single,rented,yes,Comedian,Anand,Gujarat,4,10,0
5771,9454655,35,7,single,rented,no,Magistrate,Srikakulam,Andhra_Pradesh,7,14,0
5772,9685299,65,14,single,rented,no,Graphic_Designer,Jorhat,Assam,3,11,0
5773,681770,28,5,single,rented,yes,Computer_operator,Agra,Uttar_Pradesh,5,14,0
5774,1760376,50,5,single,rented,no,Petroleum_Engineer,Raebareli,Uttar_Pradesh,5,12,0
5775,8927753,25,17,single,rented,yes,Comedian,Raipur,Chhattisgarh,13,13,1
5776,6246061,59,6,single,rented,no,Artist,Jodhpur,Rajasthan,5,11,0
5777,4074914,40,16,married,rented,yes,Police_officer,Jamnagar,Gujarat,9,14,0
5778,4273001,62,14,single,norent_noown,yes,Politician,Darbhanga,Bihar,14,14,1
5779,1904060,72,8,single,rented,no,Computer_operator,Meerut,Uttar_Pradesh,8,14,0
5780,4788890,62,5,married,rented,no,Police_officer,Ambattur,Tamil_Nadu,5,12,0
5781,5808564,65,16,married,norent_noown,no,Fashion_Designer,Ajmer,Rajasthan,14,10,0
5782,1509327,51,0,married,rented,yes,Biomedical_Engineer,Nizamabad,Telangana,0,11,0
5783,8944435,51,2,single,rented,no,Mechanical_engineer,Belgaum,Karnataka,2,11,0
5784,527900,61,9,single,rented,yes,Economist,Meerut,Uttar_Pradesh,9,10,1
5785,2530244,47,1,single,rented,no,Designer,Ambarnath,Maharashtra,1,13,0
5786,7914034,23,2,single,rented,no,Chef,Gulbarga,Karnataka,2,10,0
5787,8160444,30,19,single,rented,no,Aviator,Korba,Chhattisgarh,10,12,0
5788,8500708,28,3,single,rented,no,Statistician,Belgaum,Karnataka,3,12,0
5789,1850597,55,12,single,norent_noown,no,Consultant,Nandyal,Andhra_Pradesh,12,10,0
5790,9516861,67,0,single,rented,no,Engineer,Dehri[30],Bihar,0,13,0
5791,9049657,25,12,single,rented,no,Geologist,Baranagar,West_Bengal,12,12,0
5792,8510110,49,15,single,rented,no,Statistician,Ranchi,Jharkhand,13,14,0
5793,4536797,69,8,single,rented,no,Consultant,Mathura,Uttar_Pradesh,4,11,0
5794,8230848,34,3,single,rented,no,Official,Serampore,West_Bengal,3,14,0
5795,5615027,23,14,single,rented,yes,Civil_engineer,Dehradun,Uttarakhand,14,14,0
5796,3460548,36,13,single,rented,no,Web_designer,Kumbakonam,Tamil_Nadu,5,13,0
5797,7847940,64,16,single,rented,yes,Computer_operator,Malegaon,Maharashtra,10,11,0
5798,2901323,56,2,married,rented,yes,Chartered_Accountant,Cuttack,Odisha,2,10,0
5799,6722440,47,7,single,rented,no,Graphic_Designer,Panvel,Maharashtra,7,11,0
5800,2259654,42,2,single,rented,no,Mechanical_engineer,Davanagere,Karnataka,2,10,0
5801,7667495,24,3,married,rented,no,Petroleum_Engineer,Parbhani,Maharashtra,3,14,0
5802,3890518,64,19,single,rented,no,Scientist,Shimla,Himachal_Pradesh,12,10,0
5803,4436534,52,1,single,rented,no,Technical_writer,Dehri[30],Bihar,1,14,0
5804,6588340,29,3,single,rented,no,Architect,Sagar,Madhya_Pradesh,3,11,0
5805,9241363,62,18,single,rented,yes,Computer_operator,Secunderabad,Telangana,5,11,1
5806,7592145,68,20,single,rented,yes,Industrial_Engineer,Shivpuri,Madhya_Pradesh,4,10,0
5807,8491491,61,20,single,rented,no,Comedian,Haldia,West_Bengal,8,11,0
5808,368667,48,2,married,rented,no,Computer_operator,Moradabad,Uttar_Pradesh,2,13,0
5809,7779633,57,10,single,rented,no,Analyst,Tirunelveli,Tamil_Nadu,10,13,0
5810,2562525,54,8,single,rented,yes,Software_Developer,Loni,Uttar_Pradesh,8,11,0
5811,8914067,77,18,single,rented,yes,Economist,Delhi_city,Delhi,10,11,0
5812,8918340,28,13,single,rented,no,Firefighter,Kalyan-Dombivli,Maharashtra,10,14,0
5813,8703835,21,11,single,rented,yes,Analyst,Nangloi_Jat,Delhi,11,12,0
5814,842278,30,18,single,rented,yes,Physician,Pimpri-Chinchwad,Maharashtra,3,14,0
5815,2336237,66,6,single,rented,no,Financial_Analyst,Rajkot,Gujarat,4,10,0
5816,2808095,24,11,married,rented,no,Industrial_Engineer,Nanded,Maharashtra,6,14,0
5817,9434706,30,9,single,rented,no,Secretary,Shimoga,Karnataka,9,13,0
5818,8633347,27,4,single,rented,no,Microbiologist,Aizawl,Mizoram,4,14,0
5819,8458367,79,1,single,rented,no,Aviator,Nadiad,Gujarat,1,10,0
5820,8273187,69,0,single,rented,no,Artist,Raipur,Chhattisgarh,0,14,0
5821,630441,37,4,single,rented,no,Secretary,Ranchi,Jharkhand,4,11,0
5822,7891663,64,6,single,rented,no,Politician,Akola,Maharashtra,6,10,0
5823,7894460,25,5,single,owned,no,Secretary,Machilipatnam,Andhra_Pradesh,5,10,0
5824,4846957,75,2,single,rented,yes,Psychologist,Noida,Uttar_Pradesh,2,10,0
5825,3272246,72,7,single,rented,yes,Surveyor,Kulti,West_Bengal,7,14,0
5826,649902,54,15,single,rented,no,Technician,Aurangabad,Maharashtra,8,11,0
5827,8576968,35,18,single,rented,no,Drafter,Ambattur,Tamil_Nadu,5,12,0
5828,5492355,28,2,single,rented,yes,Hotel_Manager,Suryapet,Telangana,2,11,0
5829,9215066,69,11,single,rented,no,Magistrate,Gaya,Bihar,11,10,1
5830,4432283,61,5,single,rented,no,Lawyer,Tiruchirappalli[10],Tamil_Nadu,5,10,0
5831,7467167,57,6,single,rented,no,Economist,Bellary,Karnataka,6,11,0
5832,7124175,44,15,single,rented,yes,Chemical_engineer,Kirari_Suleman_Nagar,Delhi,7,10,0
5833,1964155,51,13,single,rented,no,Physician,Shivpuri,Madhya_Pradesh,7,10,0
5834,7591621,41,6,single,owned,no,Artist,Jaunpur,Uttar_Pradesh,3,14,1
5835,3595993,49,6,single,rented,no,Civil_engineer,Ujjain,Madhya_Pradesh,6,14,0
5836,5867167,60,14,married,rented,no,Lawyer,Bilaspur,Chhattisgarh,6,12,0
5837,7962325,61,17,single,rented,no,Surveyor,Bhopal,Madhya_Pradesh,12,12,0
5838,4371590,66,19,single,rented,yes,Flight_attendant,Bhatpara,West_Bengal,3,12,0
5839,5628436,48,13,single,rented,no,Computer_hardware_engineer,Danapur,Bihar,10,10,1
5840,8893842,74,17,single,rented,yes,Dentist,Ghaziabad,Uttar_Pradesh,9,14,0
5841,7469378,62,0,single,rented,yes,Financial_Analyst,Korba,Chhattisgarh,0,10,0
5842,1462402,48,4,single,rented,no,Engineer,Malda,West_Bengal,4,11,0
5843,9921748,60,4,single,rented,no,Surveyor,Kakinada,Andhra_Pradesh,4,11,0
5844,6453233,68,13,single,rented,no,Drafter,Thiruvananthapuram,Kerala,13,14,0
5845,9304920,44,6,single,rented,no,Physician,Dharmavaram,Andhra_Pradesh,6,11,0
5846,5445375,52,19,single,rented,no,Psychologist,Kulti,West_Bengal,5,12,0
5847,126261,69,6,single,rented,no,Politician,Berhampore,West_Bengal,4,11,0
5848,4149976,35,15,married,owned,no,Drafter,Ludhiana,Punjab,10,12,1
5849,6173989,30,8,single,rented,no,Politician,Sasaram[30],Bihar,6,11,0
5850,133954,27,15,single,rented,no,Software_Developer,Sambhal,Uttar_Pradesh,11,13,0
5851,6118570,53,14,married,rented,no,Technology_specialist,Dehradun,Uttarakhand,14,13,0
5852,5603227,62,9,single,rented,no,Politician,Ulhasnagar,Maharashtra,4,12,0
5853,3638802,76,5,married,norent_noown,yes,Civil_servant,Aizawl,Mizoram,5,10,0
5854,9468291,32,0,single,rented,no,Geologist,Visakhapatnam[4],Andhra_Pradesh,0,12,0
5855,3985432,47,13,single,rented,no,Technician,Faridabad,Haryana,4,12,0
5856,4493999,57,0,single,rented,no,Technician,Karawal_Nagar,Delhi,0,14,0
5857,7884489,25,14,single,rented,no,Graphic_Designer,Dhule,Maharashtra,9,13,0
5858,2717090,71,2,single,norent_noown,yes,Surgeon,Kottayam,Kerala,2,10,0
5859,2192899,45,12,single,rented,no,Drafter,Giridih,Jharkhand,6,10,0
5860,1988524,50,6,single,rented,no,Surveyor,Jaipur,Rajasthan,6,13,1
5861,8644938,26,11,married,rented,no,Architect,South_Dumdum,West_Bengal,9,10,0
5862,4070923,23,6,single,rented,yes,Economist,Aligarh,Uttar_Pradesh,6,11,0
5863,1966474,26,16,single,rented,yes,Biomedical_Engineer,Visakhapatnam[4],Andhra_Pradesh,4,10,0
5864,3545686,37,9,single,rented,no,Computer_operator,Kavali,Andhra_Pradesh,6,11,0
5865,3215432,37,6,single,rented,yes,Consultant,Haridwar,Uttarakhand,6,12,0
5866,28561,63,13,single,rented,yes,Scientist,Ranchi,Jharkhand,13,12,0
5867,8145890,48,5,single,rented,yes,Software_Developer,Avadi,Tamil_Nadu,5,11,0
5868,3516704,54,17,single,rented,no,Air_traffic_controller,Vellore,Tamil_Nadu,13,10,0
5869,1609239,47,3,single,rented,no,Flight_attendant,Tumkur,Karnataka,3,14,0
5870,5714975,41,10,single,rented,yes,Petroleum_Engineer,Dhule,Maharashtra,10,14,0
5871,2207248,49,19,single,rented,yes,Design_Engineer,Raipur,Chhattisgarh,3,12,0
5872,3426767,67,1,single,rented,no,Microbiologist,Bhimavaram,Andhra_Pradesh,1,12,0
5873,6802871,54,20,single,rented,yes,Industrial_Engineer,Kadapa[23],Andhra_Pradesh,7,13,0
5874,976533,48,2,single,rented,no,Statistician,Bardhaman,West_Bengal,2,10,1
5875,714898,54,9,single,rented,yes,Fashion_Designer,Ulhasnagar,Maharashtra,9,12,0
5876,3177996,28,1,single,rented,no,Comedian,Nizamabad,Telangana,1,12,0
5877,9215889,37,15,single,rented,no,Flight_attendant,Tiruppur,Tamil_Nadu,9,13,0
5878,5736165,57,1,single,rented,no,Engineer,Nagaon,Assam,1,10,0
5879,1578598,50,11,single,rented,no,Software_Developer,Mau,Uttar_Pradesh,11,11,1
5880,1604428,66,20,single,rented,no,Physician,Sambalpur,Odisha,12,14,1
5881,6834599,69,12,married,rented,no,Computer_operator,Jehanabad[38],Bihar,12,10,0
5882,414060,64,16,single,norent_noown,no,Financial_Analyst,Kadapa[23],Andhra_Pradesh,14,11,0
5883,3958023,39,19,single,rented,no,Chef,Jamshedpur,Jharkhand,5,11,0
5884,2407726,75,16,single,rented,yes,Technical_writer,Arrah,Bihar,5,12,0
5885,3643303,79,0,single,rented,no,Economist,Kishanganj[35],Bihar,0,12,0
5886,220528,72,18,married,rented,no,Technology_specialist,Hapur,Uttar_Pradesh,4,12,0
5887,8079960,53,2,single,rented,no,Army_officer,Purnia[26],Bihar,2,10,1
5888,9126131,29,18,single,rented,no,Hotel_Manager,Tirunelveli,Tamil_Nadu,9,12,0
5889,7840891,54,9,married,rented,yes,Civil_engineer,Silchar,Assam,6,14,0
5890,5915580,68,20,single,rented,no,Hotel_Manager,Buxar[37],Bihar,7,10,1
5891,1700810,79,1,single,rented,no,Financial_Analyst,Bardhaman,West_Bengal,1,12,0
5892,3508614,32,11,single,rented,no,Economist,Jhansi,Uttar_Pradesh,8,13,0
5893,2740172,72,16,single,rented,no,Engineer,New_Delhi,Delhi,10,13,0
5894,7503211,57,6,single,rented,no,Geologist,Indore,Madhya_Pradesh,6,10,0
5895,4912024,63,20,single,rented,yes,Consultant,Raiganj,West_Bengal,4,14,0
5896,8370021,40,5,single,rented,no,Technical_writer,Gulbarga,Karnataka,5,14,0
5897,8163990,40,6,single,norent_noown,yes,Aviator,Anantapur,Andhra_Pradesh,6,11,0
5898,1171901,57,10,single,norent_noown,yes,Financial_Analyst,Buxar[37],Bihar,9,12,0
5899,2902285,77,19,single,rented,no,Graphic_Designer,Gudivada,Andhra_Pradesh,11,10,0
5900,2799879,44,0,single,rented,no,Microbiologist,Jabalpur,Madhya_Pradesh,0,11,0
5901,1322234,31,1,single,rented,yes,Official,Pimpri-Chinchwad,Maharashtra,1,14,0
5902,121035,71,12,single,rented,no,Police_officer,Kavali,Andhra_Pradesh,11,13,0
5903,4915233,76,5,single,rented,no,Designer,South_Dumdum,West_Bengal,3,11,0
5904,5397462,39,12,single,rented,yes,Fashion_Designer,Gulbarga,Karnataka,12,13,0
5905,7563306,55,15,single,rented,no,Technician,Kollam,Kerala,12,12,1
5906,9368529,59,7,single,rented,no,Designer,Dibrugarh,Assam,7,10,1
5907,8737689,65,10,married,rented,yes,Industrial_Engineer,Maheshtala,West_Bengal,9,14,0
5908,1026972,64,1,single,rented,no,Surveyor,Siliguri,West_Bengal,1,13,0
5909,5897750,76,14,single,rented,no,Chef,Anand,Gujarat,5,11,0
5910,5623318,31,13,single,rented,yes,Fashion_Designer,Thane,Maharashtra,13,11,0
5911,8900631,47,6,single,rented,no,Fashion_Designer,Thiruvananthapuram,Kerala,6,12,0
5912,1139981,60,12,single,rented,no,Civil_engineer,Ambattur,Tamil_Nadu,12,12,0
5913,1902583,21,2,single,rented,no,Lawyer,Tiruchirappalli[10],Tamil_Nadu,2,11,0
5914,6814983,51,18,single,rented,no,Software_Developer,Ballia,Uttar_Pradesh,14,11,0
5915,340075,45,0,single,rented,no,Industrial_Engineer,Bulandshahr,Uttar_Pradesh,0,13,1
5916,8837967,35,14,single,rented,yes,Economist,Deoghar,Jharkhand,10,14,0
5917,4796189,51,16,single,rented,no,Fashion_Designer,Saharanpur,Uttar_Pradesh,12,12,0
5918,9148621,43,9,single,rented,no,Police_officer,Bilaspur,Chhattisgarh,3,12,0
5919,2324042,45,16,single,rented,no,Drafter,Agartala,Tripura,13,13,0
5920,5665290,56,4,single,rented,yes,Scientist,Visakhapatnam[4],Andhra_Pradesh,4,13,0
5921,1066119,69,16,single,rented,yes,Technician,Gorakhpur,Uttar_Pradesh,12,11,1
5922,6298839,34,19,married,rented,yes,Petroleum_Engineer,Bidar,Karnataka,5,13,0
5923,6509681,30,10,single,rented,yes,Industrial_Engineer,Nadiad,Gujarat,10,10,0
5924,2940425,77,16,single,rented,yes,Drafter,Farrukhabad,Uttar_Pradesh,7,10,1
5925,2122622,59,8,single,rented,no,Chemical_engineer,Dhanbad,Jharkhand,8,14,0
5926,6963246,35,16,single,rented,no,Industrial_Engineer,Gurgaon,Haryana,14,12,1
5927,7932482,34,11,single,rented,no,Air_traffic_controller,Thrissur,Kerala,11,14,0
5928,5965932,74,3,single,rented,no,Army_officer,Giridih,Jharkhand,3,13,1
5929,1000979,41,19,single,rented,yes,Physician,Tezpur,Assam,5,13,0
5930,4792641,40,15,single,rented,yes,Software_Developer,Kakinada,Andhra_Pradesh,13,10,0
5931,6128207,43,5,single,owned,no,Statistician,Kishanganj[35],Bihar,5,14,0
5932,6120219,25,8,single,rented,no,Software_Developer,Hajipur[31],Bihar,3,13,1
5933,2926477,78,19,single,rented,no,Physician,Firozabad,Uttar_Pradesh,3,10,1
5934,1551179,24,19,single,rented,no,Drafter,Allahabad,Uttar_Pradesh[5],9,14,0
5935,9756211,45,8,single,rented,yes,Politician,Bhusawal,Maharashtra,8,10,0
5936,9976498,69,12,single,rented,no,Drafter,Guna,Madhya_Pradesh,12,10,0
5937,6002096,32,14,single,rented,no,Secretary,Ramagundam[27],Telangana,3,13,1
5938,9272937,75,18,single,rented,yes,Technology_specialist,Jehanabad[38],Bihar,7,13,0
5939,4145727,27,11,single,rented,no,Fashion_Designer,Panvel,Maharashtra,6,12,0
5940,7993188,66,6,single,norent_noown,no,Civil_servant,Raipur,Chhattisgarh,6,10,0
5941,294610,49,16,single,rented,no,Computer_hardware_engineer,Yamunanagar,Haryana,6,13,0
5942,6201762,46,1,single,rented,no,Lawyer,Kochi,Kerala,1,10,1
5943,6602095,62,15,single,rented,no,Surveyor,Sri_Ganganagar,Rajasthan,8,14,0
5944,9222108,78,9,single,rented,no,Biomedical_Engineer,Singrauli,Madhya_Pradesh,9,12,0
5945,4510519,73,3,single,owned,yes,Magistrate,Madurai,Tamil_Nadu,3,10,0
5946,2608473,77,20,single,rented,no,Dentist,Muzaffarnagar,Uttar_Pradesh,6,13,0
5947,5321383,40,2,single,rented,no,Aviator,Nagpur,Maharashtra,2,13,0
5948,1810800,68,1,single,rented,no,Chartered_Accountant,Jaunpur,Uttar_Pradesh,1,14,0
5949,6284818,68,11,married,rented,no,Technician,Sikar,Rajasthan,8,11,0
5950,129457,74,2,single,owned,yes,Air_traffic_controller,Gangtok,Sikkim,2,10,0
5951,2318528,33,8,single,rented,no,Software_Developer,Gaya,Bihar,8,11,0
5952,3372296,26,10,married,rented,no,Magistrate,Indore,Madhya_Pradesh,10,12,0
5953,1441334,77,20,single,rented,no,Engineer,Nagaon,Assam,12,12,0
5954,5663627,29,0,married,rented,yes,Chef,Guna,Madhya_Pradesh,0,14,1
5955,5707558,57,9,single,rented,no,Economist,Jaipur,Rajasthan,9,10,0
5956,3310900,62,3,single,rented,yes,Dentist,Jaipur,Rajasthan,3,11,0
5957,5335142,79,4,single,rented,yes,Consultant,Malegaon,Maharashtra,4,13,0
5958,6104309,30,3,single,rented,no,Librarian,Morbi,Gujarat,3,12,0
5959,2265601,72,16,single,rented,no,Comedian,Buxar[37],Bihar,5,12,0
5960,5885687,39,20,single,rented,no,Computer_hardware_engineer,Silchar,Assam,3,13,0
5961,8056757,42,18,single,rented,no,Official,Unnao,Uttar_Pradesh,3,13,0
5962,1306929,66,14,single,rented,no,Engineer,Raichur,Karnataka,11,10,0
5963,7184863,49,19,single,rented,no,Flight_attendant,Cuttack,Odisha,7,13,0
5964,4449069,36,17,single,owned,yes,Magistrate,Sasaram[30],Bihar,7,11,0
5965,2737514,58,14,single,rented,no,Technician,Visakhapatnam[4],Andhra_Pradesh,13,10,0
5966,4370986,31,9,single,rented,no,Engineer,Mumbai,Maharashtra,4,12,0
5967,8692016,22,10,single,rented,yes,Graphic_Designer,Hazaribagh,Jharkhand,8,13,0
5968,9908353,68,3,single,rented,yes,Librarian,Sikar,Rajasthan,3,13,0
5969,4143099,21,3,single,rented,no,Technology_specialist,Visakhapatnam[4],Andhra_Pradesh,3,11,0
5970,358155,26,3,single,rented,no,Chef,Bally,West_Bengal,3,14,0
5971,7098940,60,5,single,rented,yes,Librarian,Aligarh,Uttar_Pradesh,5,11,0
5972,346205,68,14,single,rented,no,Police_officer,Bhiwani,Haryana,6,13,0
5973,2889220,34,18,single,rented,yes,Financial_Analyst,Navi_Mumbai,Maharashtra,13,14,0
5974,1040029,46,5,single,rented,yes,Software_Developer,Aizawl,Mizoram,5,10,0
5975,150879,77,0,single,norent_noown,yes,Lawyer,Rampur,Uttar_Pradesh,0,12,0
5976,9658695,74,19,single,rented,no,Fashion_Designer,Panihati,West_Bengal,8,11,0
5977,7511735,59,1,married,rented,no,Librarian,Ghaziabad,Uttar_Pradesh,1,10,0
5978,893955,28,8,married,rented,no,Geologist,Bally,West_Bengal,3,14,0
5979,6149774,54,15,single,rented,yes,Comedian,Raichur,Karnataka,8,11,0
5980,6471065,68,10,single,owned,yes,Hotel_Manager,Erode[17],Tamil_Nadu,5,14,0
5981,3251968,76,17,single,rented,no,Geologist,Malda,West_Bengal,9,11,0
5982,4683990,33,9,single,rented,yes,Physician,Panihati,West_Bengal,9,11,0
5983,5890358,43,4,single,rented,no,Magistrate,Thiruvananthapuram,Kerala,4,13,0
5984,6106749,43,9,single,rented,no,Physician,Pallavaram,Tamil_Nadu,9,13,0
5985,6832550,53,20,single,rented,yes,Psychologist,Deoghar,Jharkhand,13,11,0
